video_file,raw_landmarks_csv,video_hash,window_idx,start_frame,end_frame,start_ms,end_ms,window_size,window_overlap,right_hand,hand_move,hand_closer,hovering,daylight,hand_visible,out_of_sync,thumb_touch,index_touch,middle_touch,ring_touch,pinky_touch,any_touch
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,0,0,4,0,333,5,2,1,0,0,0,1,1,0,0,0,0,0,0,0
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,1,3,7,250,583,5,2,1,0,0,0,1,1,0,0,1,0,0,0,1
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,2,6,10,500,833,5,2,1,0,0,0,1,1,0,0,0,1,1,0,1
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,3,9,13,750,1083,5,2,1,0,0,0,1,1,0,0,0,0,1,1,1
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,4,12,16,1000,1333,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,5,15,19,1250,1583,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,6,18,22,1500,1833,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,7,21,25,1750,2083,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,8,24,28,2000,2333,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,9,27,31,2250,2583,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,10,30,34,2500,2833,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,11,33,37,2750,3083,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,12,36,40,3000,3333,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0
v5.mp4,v5.raw_landmarks.a83619554f9cd6b1.csv,a83619554f9cd6b19fb8e61ce80b05956b7fd1603ecb37906a03c06b89549450,13,39,43,3250,3583,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0
