video_file,raw_landmarks_csv,video_hash,window_idx,start_frame,end_frame,start_ms,end_ms,window_size,window_overlap,right_hand,hand_move,hand_closer,hovering,daylight,hand_visible,out_of_sync,thumb_touch,index_touch,middle_touch,ring_touch,pinky_touch,any_touch
record10.mp4,record10.raw_landmarks.ed734561ecd29f4e.csv,ed734561ecd29f4e2729a1babeb1335dbb25637c6cd76dca5a72e86d33595d21,0,0,4,0,333,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0
record10.mp4,record10.raw_landmarks.ed734561ecd29f4e.csv,ed734561ecd29f4e2729a1babeb1335dbb25637c6cd76dca5a72e86d33595d21,1,3,7,250,583,5,2,1,0,0,0,0,1,0,0,0,1,1,1,1
record10.mp4,record10.raw_landmarks.ed734561ecd29f4e.csv,ed734561ecd29f4e2729a1babeb1335dbb25637c6cd76dca5a72e86d33595d21,2,6,10,500,833,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0
record10.mp4,record10.raw_landmarks.ed734561ecd29f4e.csv,ed734561ecd29f4e2729a1babeb1335dbb25637c6cd76dca5a72e86d33595d21,3,9,13,750,1083,5,2,1,0,0,0,0,1,0,0,0,1,1,1,1
record10.mp4,record10.raw_landmarks.ed734561ecd29f4e.csv,ed734561ecd29f4e2729a1babeb1335dbb25637c6cd76dca5a72e86d33595d21,4,12,16,1000,1333,5,2,1,0,0,0,0,1,0,0,0,1,1,0,1
record10.mp4,record10.raw_landmarks.ed734561ecd29f4e.csv,ed734561ecd29f4e2729a1babeb1335dbb25637c6cd76dca5a72e86d33595d21,5,15,19,1250,1583,5,2,1,0,0,0,0,1,0,0,1,1,1,0,1
record10.mp4,record10.raw_landmarks.ed734561ecd29f4e.csv,ed734561ecd29f4e2729a1babeb1335dbb25637c6cd76dca5a72e86d33595d21,6,18,22,1500,1833,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0
record10.mp4,record10.raw_landmarks.ed734561ecd29f4e.csv,ed734561ecd29f4e2729a1babeb1335dbb25637c6cd76dca5a72e86d33595d21,7,21,25,1750,2083,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0
record10.mp4,record10.raw_landmarks.ed734561ecd29f4e.csv,ed734561ecd29f4e2729a1babeb1335dbb25637c6cd76dca5a72e86d33595d21,8,24,28,2000,2333,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0
record10.mp4,record10.raw_landmarks.ed734561ecd29f4e.csv,ed734561ecd29f4e2729a1babeb1335dbb25637c6cd76dca5a72e86d33595d21,9,27,31,2250,2583,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0
