video_file,raw_landmarks_csv,video_hash,window_idx,start_frame,end_frame,start_ms,end_ms,window_size,window_overlap,right_hand,hand_move,hand_closer,hovering,daylight,hand_visible,out_of_sync,thumb_touch,index_touch,middle_touch,ring_touch,pinky_touch,any_touch
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,0,0,4,0,333,5,2,0,0,0,0,1,1,1,0,0,0,0,0,0
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,1,3,7,250,583,5,2,0,0,0,0,1,1,0,0,1,1,1,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,2,6,10,500,833,5,2,0,0,0,0,1,1,0,0,1,1,1,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,3,9,13,750,1083,5,2,0,0,0,0,1,1,0,0,1,1,1,1,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,4,12,16,1000,1333,5,2,0,0,0,0,1,1,0,0,1,1,1,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,5,15,19,1250,1583,5,2,0,0,0,0,1,1,0,0,1,1,1,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,6,18,22,1500,1833,5,2,0,0,0,0,1,1,0,0,1,1,1,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,7,21,25,1750,2083,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,8,24,28,2000,2333,5,2,0,0,0,0,1,1,0,0,1,0,0,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,9,27,31,2250,2583,5,2,0,0,0,0,1,1,0,0,1,1,1,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,10,30,34,2500,2833,5,2,0,0,0,0,1,1,0,0,1,1,0,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,11,33,37,2750,3083,5,2,0,0,0,0,1,1,0,0,1,1,0,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,12,36,40,3000,3333,5,2,0,0,0,0,1,1,0,0,1,1,1,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,13,39,43,3250,3583,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,14,42,46,3500,3833,5,2,0,0,0,0,1,1,1,0,1,0,0,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,15,45,49,3750,4083,5,2,0,0,0,0,1,1,1,0,0,0,0,0,0
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,16,48,52,4000,4333,5,2,0,0,0,0,1,1,1,0,0,0,0,0,0
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,17,51,55,4250,4583,5,2,0,0,0,0,1,1,1,0,0,0,0,0,0
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,18,54,58,4500,4833,5,2,0,0,0,0,1,1,0,0,1,1,1,1,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,19,57,61,4750,5083,5,2,0,0,0,0,1,1,0,0,0,1,1,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,20,60,64,5000,5333,5,2,0,0,0,0,1,1,0,0,1,0,0,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,21,63,67,5250,5583,5,2,0,0,0,0,1,1,1,0,0,0,0,0,0
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,22,66,70,5500,5833,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,23,69,73,5750,6083,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,24,72,76,6000,6333,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,25,75,79,6250,6583,5,2,1,0,0,0,1,1,1,0,1,0,0,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,26,78,82,6500,6833,5,2,1,0,0,0,1,1,1,0,1,0,0,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,27,81,85,6750,7083,5,2,1,0,0,0,1,1,1,0,1,1,0,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,28,84,88,7000,7333,5,2,1,0,0,0,1,1,1,0,1,1,0,0,1
record8.mp4,record8.raw_landmarks.72d4a39982229a79.csv,72d4a39982229a79a4163819c6bc1b37f3cb6242f7371c9023a53c665ca6cec4,29,87,91,7250,7583,5,2,1,0,0,0,1,1,1,0,0,1,0,0,1
