video_file,raw_landmarks_csv,video_hash,window_idx,start_frame,end_frame,start_ms,end_ms,window_size,window_overlap,right_hand,hand_move,hand_closer,hovering,daylight,hand_visible,out_of_sync,thumb_touch,index_touch,middle_touch,ring_touch,pinky_touch,any_touch
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,0,0,4,0,333,5,2,0,0,0,0,0,1,0,0,1,1,1,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,1,3,7,250,583,5,2,0,0,0,0,1,1,0,0,1,1,1,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,2,6,10,500,833,5,2,0,0,0,0,1,1,0,0,1,1,1,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,3,9,13,750,1083,5,2,0,0,0,0,1,1,0,0,1,1,1,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,4,12,16,1000,1333,5,2,0,0,0,0,1,1,0,0,0,1,1,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,5,15,19,1250,1583,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,6,18,22,1500,1833,5,2,0,0,0,0,1,1,0,0,1,1,1,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,7,21,25,1750,2083,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,8,24,28,2000,2333,5,2,0,0,0,0,1,1,0,0,1,1,0,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,9,27,31,2250,2583,5,2,0,0,0,0,1,1,0,0,1,1,0,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,10,30,34,2500,2833,5,2,0,0,0,0,1,1,0,0,1,1,0,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,11,33,37,2750,3083,5,2,0,0,0,0,1,1,0,0,0,1,1,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,12,36,40,3000,3333,5,2,0,0,0,0,1,1,0,0,0,1,1,1,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,13,39,43,3250,3583,5,2,0,0,0,0,1,1,0,0,0,1,1,1,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,14,42,46,3500,3833,5,2,0,0,0,0,1,1,0,0,0,1,1,1,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,15,45,49,3750,4083,5,2,0,0,0,0,1,1,0,0,1,0,0,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,16,48,52,4000,4333,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,17,51,55,4250,4583,5,2,0,0,0,0,1,1,0,1,1,0,0,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,18,54,58,4500,4833,5,2,0,0,0,0,0,1,0,1,1,0,0,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,19,57,61,4750,5083,5,2,0,0,0,0,0,1,0,1,0,0,0,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,20,60,64,5000,5333,5,2,0,0,0,0,0,1,0,1,0,0,0,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,21,63,67,5250,5583,5,2,0,0,0,0,0,1,0,0,1,1,1,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,22,66,70,5500,5833,5,2,0,0,0,0,0,1,0,0,1,1,0,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,23,69,73,5750,6083,5,2,0,0,0,0,0,1,0,0,1,1,0,0,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,24,72,76,6000,6333,5,2,0,0,0,0,0,1,0,0,1,1,1,1,1
record7.mp4,record7.raw_landmarks.07cc5e54394acd14.csv,07cc5e54394acd14ec772b494989b58b836559bccca34790ec045bdfcb8b51fb,25,75,79,6250,6583,5,2,0,0,0,0,0,1,0,0,1,1,1,1,1
